UPC,NAME,IDProduct,L1,L2,L3,Brand,Manufacturer,Planogram
1840001762.0,HILLS BROS MED RST BOX GRND CFF SNGL CUP,37670,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840002059.0,HILLS BROS ORIG BLND MED RST ALL MTHD GR,37671,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840031252.0,HILLS BROS FRNCH VAN CAPPU CNSTR FLV INS,37672,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840031256.0,HILLS BRO WHT CHC CARMEL,37673,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840031259.0,HILLS BROS FRNCH VAN CAPPU CNSTR FLV INS,37674,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840031367.0,HILLS BROS CLSSC CPPCC CNSTR FLV INST CO,37675,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840031371.0,HILL BRO CAP S/F DBL MOCH,37676,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840031377.0,HILLS BROS SKNNY FRNCH VNLL LATTE FLV IN,37677,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840031407.0,HILLS BROS FRNCH VAN FLV INSTANT ICED CO,37678,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840031414.0,HILLS BROS FRNCH VAN CAPPU FLV INST COFF,37679,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840031415.0,HILLS BROS DBL MOCH CPPCC FLV INST COFF,37680,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840031433.0,HILLS BROS MOCHA MINT CPPCC CNSTR FLV IN,37681,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840031437.0,HILLS BROS HZLNT CPPCC CAN FLV INST COFF,37682,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840031445.0,HILLS BROS SLTD CRML CPPCC CNSTR FLV INS,37683,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840031451.0,HILLS BROS FRNCH VAN CAPPU CNSTR FLV INS,37684,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840033000.0,RVLL ALLPURP CNSTR GRND COFF 30.5 OUNCE,37685,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,REVEILLE,SEGAFREDO ZANETTI GROUP,
1840033001.0,RVLL GRND COFF 30.5 OUNCE,37686,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,REVEILLE,SEGAFREDO ZANETTI GROUP,
1840033002.0,RVLL DARK RST ALLPURP CNSTR GRND COFF 30,37687,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,REVEILLE,SEGAFREDO ZANETTI GROUP,
1840043002.0,HILLS BROS MED RST ALLPURP CNSTR GRND CO,37688,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840080001.0,HILLS BROS FLVRD INSTN CFF SNGL CUP 12 C,37689,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840080002.0,HILLS BROS FLVRD INSTN CFF SNGL CUP 12 C,37690,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840080003.0,HILLS BROS DBL MOCH CPPCC FLVRD INSTN CF,37691,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1840080004.0,HILLS BROS FLVRD INSTN CFF SNGL CUP 12 C,37692,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,HILLS BROS,SEGAFREDO ZANETTI GROUP,
1877514117.0,JMC MNTN PEAK DECAF JAR INST COFF 3.5 OU,37703,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,JAMAICA MOUNTAIN PEAK,SALADA FOODS JAMAICA LTD,
2070040800.0,SALA ACTV-BLND-ENG BST SS,37713,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,SALADA,TEEKANNE GMBH,
2114000003.0,WD INST COFFEE CRYSTALS,37715,GROCERY (Corp 6),COFFEE,COFFEE INSTANT & SUBSTITUTES,WINN DIXIE,LONE STAR FUNDS,
2114000007.0, WD DECAF INSTANT COFFEE,37716,GROCERY (Corp 6),COFFEE,COFFEE INSTANT & SUBSTITUTES,WINN DIXIE,LONE STAR FUNDS,
76211188554.0,STARBUCK VERANDA,40475,GROCERY (Corp 6),COFFEE,WHOLE BEAN-GROUND,STARBUCKS,STARBUCKS COFFEE CO,
76211188618.0,STRBC BRKFST BLND MDM FRSHL RSTD WHL BN,40476,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211188682.0,STRBC HOUSE BLND MED RST WHL BEAN BAG WH,40477,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211188808.0,STRBC KRG FRNCH DARK RST BOX GRND CFF SN,40478,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211188816.0,STRBC KRG SMTR DARK RST BOX GRND CFF SNG,40479,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211188822.0,STRBC KRG HOUSE BLND MED RST BOX GRND CF,40480,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211188823.0,STRBC KRG PIKE PLACE MDM ROAST GRND CFF,40481,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211188824.0,STRBC KRG BRKFST BLND MED RST GRND CFF S,40482,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211188998.0,TAZO KCUP 10 CT ZEN TEA,40483,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,TAZO,STARBUCKS COFFEE CO,
76211189083.0,STRBC KRG FRNCH DARK RST BOX GRND CFF SN,40484,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211189220.0,STRBC KRG PIKE PLACE MDM ROAST GRND CFF,40485,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211189532.0,STRBC KRG VRND BLEND BLND ROAST GRND CFF,40486,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211189736.0,STRBC VIA READY BREW VRND BLEND INST COF,40487,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,STARBUCKS VIA READY BREW,STARBUCKS COFFEE CO,
76211190015.0,STRBC VRND BLEND GRND COFF 2 OUNCE,40488,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,STARBUCKS,STARBUCKS COFFEE CO,
76211190334.0,STRBC GRND COFF 16 OUNCE,40489,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,STARBUCKS,STARBUCKS COFFEE CO,
76211191488.0,STRBC KRG THNKS BLEND DARK RSTD GRND CFF,40490,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211191491.0,STRBC KRG PIKE PLACE MDM ROAST GRND CFF,40491,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211191498.0,STRBC KRG BRKFST BLND MED RST GRND CFF S,40492,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211191504.0,STRBC KRG ANNVR BLEND 2012 BOX GRND CFF,40493,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211191507.0,STRBC KRG VRND BLEND BLND ROAST GRND CFF,40494,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211191510.0,STRBC CFF XMAS BLND BOX GRND CFF SNGL CU,40495,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS COFFEE,STARBUCKS COFFEE CO,
76211191517.0,STRBC KRG FRNCH DARK RST BOX GRND CFF SN,40496,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211191523.0,STRBC KRG CAFFE VRN DARK RST BOX GRND CF,40497,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211192103.0,STRBC VIA READY BREW RFRSH FLV INST COFF,40498,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,STARBUCKS VIA READY BREW REFRESHERS,STARBUCKS COFFEE CO,
76211192557.0,STARBUCKS SS HOUSE DECAF,40499,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
76211192558.0,STRBC KRG HOUSE BLND MED RST GRND CFF SN,40500,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211192616.0,STRBC VIA READY BREW FRNCH RST INST COFF,40501,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,STARBUCKS VIA READY BREW,STARBUCKS COFFEE CO,
76211192700.0,STRBC TRRFC PIKE PLACE ROAST ALLPURP GRN,40502,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,STARBUCKS,STARBUCKS COFFEE CO,
76211192758.0,STRBC VRND BLEND GRND COFF 20 OUNCE,40503,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,STARBUCKS,STARBUCKS COFFEE CO,
76211192759.0,STRBC CAFFE VRN FRSHL RSTD ALLPURP BAG G,40504,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,STARBUCKS,STARBUCKS COFFEE CO,
76211193024.0,STRBC KRG CAFFE VRN DARK RST BOX GRND CF,40505,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211193304.0,STRBC KRG HOT CASI CIELO MED RST GRND CF,40506,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG HOT,STARBUCKS COFFEE CO,
76211193428.0,STRBUCK KCUP PREM BAG HOLIDAY,40507,GROCERY (Corp 6),COFFEE,WHOLE BEAN-GROUND,Unassigned,Unassigned,
76211193446.0,STRBCK RST PIKES PLCE DCF,40508,GROCERY (Corp 6),COFFEE,WHOLE BEAN,Unassigned,Unassigned,
76211193463.0,STRBC XMAS BLND FRSHL RSTD ALLPURP BAG G,40509,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,STARBUCKS,STARBUCKS COFFEE CO,
76211193469.0,STRBC VIA READY BREW INST COFF 1.4 OUNCE,40510,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,STARBUCKS VIA READY BREW,STARBUCKS COFFEE CO,
76211193598.0,STRBC MOCH FRSHL RSTD ALLPURP BAG FLV GR,40511,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,STARBUCKS,STARBUCKS COFFEE CO,
76211194028.0,STRBC HLDY BLND FRSHL RSTD ALLPURP BAG G,40512,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,STARBUCKS,STARBUCKS COFFEE CO,
76211194030.0,STRBC VIA READY BREW RFRSH FLV INST COFF,40513,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,STARBUCKS VIA READY BREW REFRESHERS,STARBUCKS COFFEE CO,
76211194031.0,STRBC VIA READY BREW RFRSH FLV INST COFF,40514,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,STARBUCKS VIA READY BREW REFRESHERS,STARBUCKS COFFEE CO,
76211194957.0,STRBC KRG CRML BOX FLVRD GRND CFF SNGL C,40515,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211194962.0,STRBC KRG VAN BOX FLVRD GRND CFF SNGL CU,40516,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211194980.0,STRBC VRND BLEND WHL BN COFF 12 OUNCE,40517,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211195332.0,STRBC VIA READY BREW VRND BLEND INST COF,40518,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,STARBUCKS VIA READY BREW,STARBUCKS COFFEE CO,
76211196255.0,STRBC HOUSE BLND MDM BATCH RSTD WHL BN C,40519,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211196256.0,STRBC DARK FRNCH BATCH RSTD WHL BEAN WHL,40520,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211196259.0,STRBC ESPRS DARK BATCH ROAST DECAF WHL B,40521,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,STARBUCKS,STARBUCKS COFFEE CO,
76211196260.0,STRBC ESPRS DARK BATCH ROAST WHL BEAN WH,40522,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211196261.0,STRBC PIKE PLACE MDM BATCH RSTD WHL BN C,40523,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211196262.0,STRBC SMTR DARK BATCH RSTD WHL BEAN WHL,40524,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211196263.0,STRBC BRKFST BLND MDM BATCH RSTD WHL BN,40525,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211196268.0,STRBC GOLD COAST BLEND DARK RST WHL BN C,40526,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211196269.0,STRBC WLLW BLEND BLND BATCH RSTD WHL BN,40527,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211196270.0,STRBC VRND BLEND BLND BATCH RSTD WHL BN,40528,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211196271.0,STRBC PIKE PLACE MDM BATCH RSTD DECAF WH,40529,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,STARBUCKS,STARBUCKS COFFEE CO,
76211196274.0,STRBC SMTR DARK BATCH RSTD DECAF WHL BN,40530,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,STARBUCKS,STARBUCKS COFFEE CO,
76211196275.0,STRBC ITLN DARK BATCH RSTD WHL BEAN WHL,40531,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211196276.0,STRBC MDM BATCH RSTD GTML ANTG WHL BN CO,40532,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211196277.0,STRBC MDM BATCH RSTD KENYA WHL BEAN WHL,40533,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211196278.0,STRBC KMD DRGN BLEND DARK BATCH RSTD WHL,40534,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211196295.0,STRBC CAFFE VRN DARK BATCH RSTD WHL BN C,40535,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211196354.0,TAZO PUMPKIN SPICE CHAI LATTE,40536,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
76211196546.0,STRBC CTRS AND DARK COCOA FLV WHL BN COF,40537,GROCERY (Corp 6),COFFEE,WHOLE BEAN,STARBUCKS,STARBUCKS COFFEE CO,
76211196699.0,STRBC MDM PIKE PLACE ROAST ALLPURP BAG G,40538,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,STARBUCKS,STARBUCKS COFFEE CO,
76211197221.0,STRBC KRG HLDY BLEND 2013 GRND CFF SNGL,40539,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211197222.0,STRBUCK KCUP 10CT HOLIDAY,40540,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,STARBUCKS,STARBUCKS COFFEE CO,
76211197578.0,STRBC VIA VNLL LATTE BOX FLV INST COFF 5,40541,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,STARBUCKS VIA,STARBUCKS COFFEE CO,
76211197582.0,STRBC VIA CAFFE MOCHA LATTE FLVRD INSTN,40542,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,STARBUCKS VIA,STARBUCKS COFFEE CO,
76211197583.0,STRBC VIA CAFFE MOCHA LATTE FLV INST COF,40543,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,STARBUCKS VIA,STARBUCKS COFFEE CO,
76211198040.0,STARBUCKS FALL BLEND R&G,40544,GROCERY (Corp 6),COFFEE,WHOLE BEAN-GROUND,Unassigned,Unassigned,
76211198336.0,STRBC VIA READY BREW RFRSH VLNC ORNG FLV,40545,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,STARBUCKS VIA READY BREW REFRESHERS,STARBUCKS COFFEE CO,
76211198623.0,STRBC KRG BRGHT SKY BLEND GRND CFF SNGL,40546,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211198631.0,STRBC KRG VAN BOX FLVRD GRND ICED CFF SN,40547,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211198635.0,STARBUCKS ARIA KCUP,40548,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,STARBUCKS,STARBUCKS COFFEE CO,
76211198636.0,STRBC KRG VAN BOX FLVRD GRND ICED CFF SN,40549,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211198638.0,STRBC KRG BOX GRND ICED CFF SNGL CUP 16,40550,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211198640.0,STRBC KRG BOX GRND ICED CFF SNGL CUP 10,40551,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STARBUCKS KEURIG,STARBUCKS COFFEE CO,
76211199434.0,STRBC VIA INSTN INSTN COFF SNGL .93 OUNC,40552,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,STARBUCKS VIA INSTANT,STARBUCKS COFFEE CO,
76604700404.0,PNR BREAD ITLN ESPRS EXPRT RSTD ALL MTHD,40553,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,PANERA BREAD,PANERA LLC,
76604700481.0,PNR BREAD FRNCH EXPRT RSTD BOX GRND CFF,40554,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,PANERA BREAD,PANERA LLC,
76604700482.0,PNR BREAD SLTD CRML FLVRD GRND CFF SNGL,40555,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,PANERA BREAD,PANERA LLC,
76604700484.0,PNR BREAD PREM SLTD CRML LGHTL RSTD FLV,40556,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,PANERA BREAD,PANERA LLC,
76839550299.0,CTL BR DRNKW SOUP M DRNKW SOUP A SOUP M,40576,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
76916700101.0,MAUI CFF CO WHL BEAN BAG WHL BN COFF 8 O,40577,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,MAUI COFFEE CO.,MAUI COFFEE CO.,
76916700201.0,MAUI CFF CO MAUI BLND WHL BEAN BAG WHL B,40578,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,MAUI COFFEE CO.,MAUI COFFEE CO.,
76916700401.0,MAUI CFF CO ALLPURP BAG GRND COFF 8 OUNC,40579,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,MAUI COFFEE CO.,MAUI COFFEE CO.,
76947720103.0,ARBCK FINE RST 100 PRCNT CLMBN DECAF GRN,40581,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,ARBUCKLE S,ARBUCKLE COFFEE COMPANY INC.,
76947784901.0,ARBCK HOUSE BLND MED RST BOX GRND CFF SN,40582,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,ARBUCKLE S,ARBUCKLE COFFEE COMPANY INC.,
76947784902.0,ARBCK FRNCH ROAST BLEND GRND CFF SNGL CU,40583,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,ARBUCKLE S,ARBUCKLE COFFEE COMPANY INC.,
76947784903.0,ARBCK HZLNT CREME BOX FLVRD GRND CFF SNG,40584,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,ARBUCKLE S,ARBUCKLE COFFEE COMPANY INC.,
76947784905.0,ARBCK BRKFST BLND MED RST GRND CFF SNGL,40585,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,ARBUCKLE S,ARBUCKLE COFFEE COMPANY INC.,
770000000000.0,CLCF TUBE ENVLP IN BOX 100 PRCNT CLMBN I,40586,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,COLCAFE,INDUSTRIA COLOMBIANA DE CAFE S A,
770000000000.0,CLCF CPPCC CLSSC ENVLP IN BOX FLV INST C,40587,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,COLCAFE,INDUSTRIA COLOMBIANA DE CAFE S A,
7732403305.0,SF BAY FRNCH RST WHL BEAN BAG WHL BN COF,40589,GROCERY (Corp 6),COFFEE,WHOLE BEAN,SAN FRANCISCO BAY,ROGERS FAMILY COMPANY INC,
7732405659.0,SF BAY FOG CHSR WHL BEAN BAG WHL BN COFF,40590,GROCERY (Corp 6),COFFEE,WHOLE BEAN,SAN FRANCISCO BAY,ROGERS FAMILY COMPANY INC,
7732433005.0,SF BAY DONUT SHOP BLND GRND CFF SNGL CUP,40591,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,SAN FRANCISCO BAY,ROGERS FAMILY COMPANY INC,
7732433059.0,SF BAY FOG CHSR DEEP BROWN ROAST GRND CF,40592,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,SAN FRANCISCO BAY,ROGERS FAMILY COMPANY INC,
7732447005.0,SF BAY DONUT SHOP BLND ALL MTHD GRND CFF,40593,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,SAN FRANCISCO BAY,ROGERS FAMILY COMPANY INC,
7732447014.0,SFB BREAKFAST BLEND ONE CUP CO,40594,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,SAN FRANCISCO BAY,ROGERS FAMILY COMPANY INC,
7732447020.0,RAINFOREST BLND SNGL COFFEE,40595,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,Unassigned,Unassigned,
7732447023.0,SF BAY CINN CRUMB CAKE FLVRD GRND CFF SN,40596,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,SAN FRANCISCO BAY,ROGERS FAMILY COMPANY INC,
7732447029.0,SF BAY PMPKN SPICE BOX FLVRD GRND CFF SN,40597,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,SAN FRANCISCO BAY,ROGERS FAMILY COMPANY INC,
7732447056.0,SF BAY KONA BLND RGLR ROAST KONA HI CFF,40598,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,SAN FRANCISCO BAY,ROGERS FAMILY COMPANY INC,
7732447057.0,SF BAY JMCN BLUE MNTN BLND RGLR ROAST CF,40599,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,SAN FRANCISCO BAY,ROGERS FAMILY COMPANY INC,
7732447071.0,FREN RST DECAF SNGL COFFEE,40600,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,Unassigned,Unassigned,
7762300060.0,CHASE SNBRN SPCL RST VA ALL MTHD CAN GRN,40603,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CHASE SANBORN,SEGAFREDO ZANETTI GROUP,
7762300061.0,MSTR CHEF ALLPURP CAN GRND COFF 10.5 OUN,40604,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,MASTER CHEF,D.E. MASTER BLENDERS 1753,
779000000000.0,LA VRGN CAFE MLD ALLPURP BAG GRND COFF 8,40607,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,LA VIRGINIA,CAFES LA VIRGINIA S.A.,
779000000000.0,LA VRGN CAFE MLD ALLPURP BAG GRND COFF 1,40608,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,LA VIRGINIA,CAFES LA VIRGINIA S.A.,
779000000000.0,LA VIRGINIA CLSC JAR ARGNT INST COFF 3.5,40609,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,LA VIRGINIA,CAFES LA VIRGINIA S.A.,
779000000000.0,LA VRGN CAFE MLD ALLPURP BAG GRND COFF 1,40610,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,LA VIRGINIA,CAFES LA VIRGINIA S.A.,
779000000000.0,LA MRNT ALLPURP BAG GRND COFF 17.64 OUNC,40611,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,LA MORENITA,J. G. PADILLA Y CIA S.A.,
7821655120.0,SPRT FNDRS CHC PRMM MILD RST ALL MTHD GR,40613,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,SEAPORT,TEXAS COFFEE COMPANY,
7821655121.0,SPRT MED RST ALL MTHD BAG GRND COFF 13 O,40614,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,SEAPORT,TEXAS COFFEE COMPANY,
7821655122.0,SPRT BTWN RST ALL MTHD BAG GRND COFF 13,40615,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,SEAPORT,TEXAS COFFEE COMPANY,
