IDPOG,UPC,IDProduct
27838,4300006346,35425
27839,1291901218,35795
27839,1291901220,35749
27839,1291901224,35750
27839,2550020040,35751
27839,2550020043,35752
27839,2550020044,35753
27839,2550020212,35754
27839,4100032818,35796
27839,64964520091,35781
27839,7017751304,35755
27839,7017751305,35756
27839,76211100109,35782
27839,76211100139,35783
27839,76211188810,35784
27839,76211188811,35785
27839,76211188812,35786
27839,76211188813,35787
27839,76211188818,35788
27839,76211189531,35789
27839,76211193025,35790
27839,76211194958,35791
27839,76211194960,35792
27839,76211196677,35807
27839,76211196679,35808
27839,76211198639,35809
27839,9955501250,35757
27839,9955508003,35758
27839,9955508050,35430
27839,9955508051,35759
27839,9955508060,35797
27839,9955508061,35760
27839,9955508205,35761
27839,9955508206,35762
27839,9955508207,35763
27839,9955508208,35764
27839,9955508225,35765
27839,9955508250,35798
27839,9955508300,35766
27839,9955508308,35767
27839,9955508520,35431
27839,9955508533,35799
27839,9955508534,35770
27839,9955508572,35800
27839,9955508588,35771
27839,9955508589,35801
27839,9955508663,35773
27839,9955508672,35802
27839,9955508723,35803
27839,9955508792,35774
27839,9955508800,35804
27839,9955508832,35775
27839,9955508922,35776
27839,9955508934,35777
27839,9955508999,35778
27839,9955509734,35779
27839,9955509849,35780
27839,9955515111,35805
27839,9955515113,35806
27841,1840031255,35825
27841,1840031257,35826
27841,3680005691,35827
27841,3680005692,35828
27841,3680039714,35829
27841,3680075032,35830
27841,4127102590,35831
27841,4200043295,35832
27841,4300000332,35833
27841,4300000333,35834
27841,5000004595,35835
27841,5000020708,35836
27841,5000030132,35837
27841,5000030152,35838
27841,5000030162,35839
27841,5000030212,35840
27841,5000030302,35841
27841,5000030622,35842
27841,5000031474,35843
27841,5000033480,35844
27841,5000034101,35845
27841,5000034103,35846
27841,5000034934,35847
27841,5000038825,35848
27841,5000045817,35849
27841,5000052517,35850
27841,5000056024,35851
27841,5000060236,35852
27841,5000069225,35853
27841,5150025627,35854
27841,5543762275,35855
27841,5543762410,35447
27841,5543762440,35445
27841,5543762460,35856
27841,5543762909,35857
27841,5543762912,35449
27841,5543762952,35858
27841,5543762955,35859
27841,5543763118,35860
27841,5543766358,35861
27841,60788001221,35862
27841,60788001222,35863
27841,60788001223,35864
27841,60788001224,35865
27841,60788002371,35866
27841,60788002375,35867
27841,60788002947,35868
27841,60788002948,35869
27841,60788012093,35870
27841,60788012095,35871
27842,1114110002,36054
27842,1114110022,36055
27842,1114110029,36056
27842,1114110040,36057
27842,1114110196,36058
27842,1114110230,36059
27842,1114110275,36060
27842,1114110291,36061
27842,1114110526,36062
27842,1291901215,36063
27842,1291901216,36064
27842,1291901218,35795
27842,1291901220,35749
27842,1291901224,35750
27842,1291912212,36065
27842,1291912231,36066
27842,1291912261,36067
27842,2451500872,36068
27842,2451507291,36069
27842,2451507297,36070
27842,2451507347,36071
27842,2451507356,36072
27842,2550000034,32255
27842,2550000227,32257
27842,2550000228,32258
27842,2550000229,35467
27842,2550000233,32259
27842,2550000234,36073
27842,2550000365,32260
27842,2550000366,35459
27842,2550000371,35482
27842,2550000376,32262
27842,2550000380,32263
27842,2550000392,32264
27842,2550020040,35751
27842,2550020042,36074
27842,2550020043,35752
27842,2550020044,35753
27842,2550020121,36075
27842,2550020145,36076
27842,2550020170,32270
27842,2550020173,36077
27842,2550020188,32271
27842,2550020212,35754
27842,2550020408,36078
27842,2550020421,32272
27842,2550020496,36079
27842,2550020497,36080
27842,2550020527,32273
27842,2550020529,32274
27842,2550020532,32275
27842,2550020534,32276
27842,2550020536,32277
27842,2550020540,32279
27842,2550072909,35455
27842,2800025566,36081
27842,2800030450,36082
27842,2800046942,32284
27842,2800066850,36083
27842,3256100057,36084
27842,3256100515,36085
27842,3256100520,36086
27842,3256100540,36087
27842,3256100580,36088
27842,3256100590,36089
27842,3256100595,36090
27842,3256128353,36091
27842,3570001815,36092
27842,3570001820,36093
27842,3570001855,36094
27842,3570001857,36095
27842,3570001896,36096
27842,3570001904,36097
27842,3570016261,36098
27842,3570016262,36099
27842,3570016263,36100
27842,3570016298,36101
27842,3680018285,36102
27842,3680029189,36103
27842,3680034313,32289
27842,3680037972,32290
27842,3680037973,32291
27842,4100032818,35796
27842,4300002922,32292
27842,4300002945,32293
27842,4300002946,32294
27842,4300002948,32295
27842,4300002949,32296
27842,4300002951,32297
27842,4300004296,36104
27842,4300004297,36105
27842,4300004298,36106
27842,4300004299,36107
27842,4300004300,36108
27842,4300004301,36109
27842,4300004648,32299
27842,4300004650,36110
27842,4300004651,36111
27842,4300004652,36112
27842,4300004656,36113
27842,4300004657,36114
27842,4300004660,36115
27842,4300004981,36116
27842,4300004986,36117
27842,4300004992,36118
27842,4300004998,36119
27842,4300005000,36120
27842,4300005001,36121
27842,4300005133,32302
27842,4300005530,36122
27842,4300005532,36123
27842,4300005533,35426
27842,4300005534,35424
27842,4300005535,35427
27842,4300005764,36124
27842,4300005772,36125
27842,4300005779,36126
27842,4300006064,35429
27842,4300006065,35423
27842,4300006086,35428
27842,4300006190,36127
27842,4300006194,36128
27842,4300006313,36129
27842,4300006314,36130
27842,4300006315,35480
27842,4300006316,36131
27842,4300006346,35425
27842,4300006352,36132
27842,4300006353,36133
27842,4300006702,36134
27842,4300070590,32314
27842,4300070865,32315
27842,4300070992,35454
27842,4300079460,32316
27842,4300079470,35819
27842,4790010723,32317
27842,5100021305,36135
27842,5100021307,36136
27842,60788001091,36149
27842,60788001092,36150
27842,60788002216,35741
27842,60788002217,35403
27842,60788002218,35400
27842,60788002220,35411
27842,60788002222,35407
27842,60788002223,35742
27842,60788002224,35743
27842,60788002225,35744
27842,60788002316,36151
27842,60788002321,35745
27842,60788002323,35412
27842,60788002324,36152
27842,60788002793,35401
27842,60788002794,36153
27842,60788002795,35410
27842,60788003168,36154
27842,60788003169,36155
27842,60788003170,36156
27842,60788003171,36157
27842,60788003280,36158
27842,60788003281,36159
27842,60788003282,36160
27842,60788003283,36161
27842,60788003284,36162
27842,60788003286,36163
27842,60788003287,36164
27842,60788003288,36165
27842,60788003360,36166
27842,60788003361,36167
27842,60788003362,36168
27842,60788003363,36169
27842,60788003364,36170
27842,60788003365,36171
27842,63976773458,36172
27842,63976773463,36173
27842,63976773466,36174
27842,63976773469,36175
27842,7017751304,35755
27842,7017751541,36137
27842,7056800051,36138
27842,7056800053,36139
27842,7056810025,36926
27842,7056820312,36140
27842,7056831203,36141
27842,7056831209,36142
27842,7056850040,35479
27842,7103800044,32321
27842,7103800141,32322
27842,7103800145,36927
27842,7103801215,36143
27842,7103801217,36144
27842,72253859000,36176
27842,72253859503,36897
27842,72253859507,36177
27842,7447101720,35469
27842,7447110101,35464
27842,7447111393,36896
27842,7510100571,36145
27842,75211606009,36178
27842,75211606011,36179
27842,76211100109,35782
27842,76211100139,35783
27842,76211120605,36180
27842,76211120611,36181
27842,76211120613,36182
27842,76211120625,36183
27842,76211162287,36184
27842,76211162290,36185
27842,76211162291,36186
27842,76211176611,36187
27842,76211179575,36188
27842,76211188810,35784
27842,76211188811,35785
27842,76211188812,35786
27842,76211188813,35787
27842,76211188818,35788
27842,76211188997,36898
27842,76211189531,35789
27842,76211193025,35790
27842,76211194958,35791
27842,76211194960,35792
27842,76211196679,35808
27842,76211198639,35809
27842,76604700407,36189
27842,76604700409,36190
27842,76604700433,36191
27842,76604700434,36192
27842,76604700435,36193
27842,76604700436,36194
27842,7732447052,36146
27842,7732447059,36147
27842,78260516106,36195
27842,78260516107,36196
27842,78260516110,36197
27842,78260516150,36198
27842,78260516152,36199
27842,78778020000,36200
27842,78778020018,36201
27842,78778077010,36202
27842,78778077014,36203
27842,78778077016,36204
27842,78778077018,36205
27842,78778077024,36206
27842,78778077039,36207
27842,78778077042,36208
27842,78778077054,36209
27842,78778077056,36210
27842,81468101196,36211
27842,81468101227,36836
27842,81468101228,36212
27842,81468101230,36837
27842,81693200850,36213
27842,81693200853,36214
27842,81693200856,36215
27842,81693200859,36216
27842,81693290041,36575
27842,81693290042,36217
27842,81693290043,35793
27842,88133400046,36218
27842,88133400047,36219
27842,88133400048,36220
27842,88133400049,36221
27842,88133400051,36222
27842,88133400070,36223
27842,88133400136,36224
27842,88133400212,36225
27842,88133400298,36226
27842,88133400299,36227
27842,88133400300,36228
27842,88133400301,36229
27842,9955501250,35757
27842,9955508050,35430
27842,9955508051,35759
27842,9955508061,35760
27842,9955508205,35761
27842,9955508206,35762
27842,9955508207,35763
27842,9955508208,35764
27842,9955508225,35765
27842,9955508300,35766
27842,9955508308,35767
27842,9955508516,35768
27842,9955508520,35431
27842,9955508527,35769
27842,9955508534,35770
27842,9955508588,35771
27842,9955508589,35801
27842,9955508652,35772
27842,9955508654,36148
27842,9955508723,35803
27842,9955508832,35775
27842,9955508922,35776
27842,9955508934,35777
27842,9955508999,35778
27842,9955509734,35779
27845,1840031255,35825
27845,1840031257,35826
27845,3450063156,35880
27845,3680005691,35827
27845,3680005692,35828
27845,3680039714,35829
27845,3680075032,35830
27845,4127102590,35831
27845,4127102591,35881
27845,4200043295,35832
27845,4300000332,35833
27845,4300000333,35834
27845,4300000487,35882
27845,5000004595,35835
27845,5000020708,35836
27845,5000030132,35837
27845,5000030152,35838
27845,5000030162,35839
27845,5000030212,35840
27845,5000030302,35841
27845,5000030622,35842
27845,5000031474,35843
27845,5000033480,35844
27845,5000034101,35845
27845,5000034103,35846
27845,5000034934,35847
27845,5000038825,35848
27845,5000045817,35849
27845,5000052517,35850
27845,5000056024,35851
27845,5000060236,35852
27845,5000069225,35853
27845,5150025627,35854
27845,5543761241,35440
27845,5543762270,35439
27845,5543762275,35855
27845,5543762410,35447
27845,5543762440,35445
27845,5543762441,35446
27845,5543762460,35856
27845,5543762909,35857
27845,5543762912,35449
27845,5543762952,35858
27845,5543762955,35859
27845,5543763118,35860
27845,5543766358,35861
27845,60788001221,35862
27845,60788001222,35863
27845,60788001223,35864
27845,60788001224,35865
27845,60788002371,35866
27845,60788002375,35867
27845,60788002376,35883
27845,60788002947,35868
27845,60788002948,35869
27845,60788012093,35870
27845,60788012095,35871
27845,9955508051,35759
27846,1840031251,35884
27846,1840031255,35825
27846,1840031257,35826
27846,1840031294,35885
27846,3450063156,35880
27846,3680005691,35827
27846,3680005692,35828
27846,3680039714,35829
27846,3680075032,35830
27846,4200043295,35832
27846,4300000332,35833
27846,4300000333,35834
27846,4300000487,35882
27846,5000004595,35835
27846,5000020708,35836
27846,5000030132,35837
27846,5000030152,35838
27846,5000030162,35839
27846,5000030212,35840
27846,5000030302,35841
27846,5000030622,35842
27846,5000031474,35843
27846,5000033480,35844
27846,5000034101,35845
27846,5000034103,35846
27846,5000034934,35847
27846,5000038825,35848
27846,5000045817,35849
27846,5000052517,35850
27846,5000056024,35851
27846,5000060236,35852
27846,5000069225,35853
27846,5543761241,35440
27846,5543762270,35439
27846,5543762275,35855
27846,5543762410,35447
27846,5543762440,35445
27846,5543762441,35446
27846,5543762460,35856
27846,5543762909,35857
27846,5543762912,35449
27846,5543762952,35858
27846,5543762955,35859
27846,5543763118,35860
27846,5543766358,35861
27846,60788001220,35886
27846,60788001221,35862
27846,60788001222,35863
27846,60788001223,35864
27846,60788001224,35865
27846,60788002371,35866
27846,60788002375,35867
27846,60788002376,35883
27846,60788002947,35868
27846,60788002948,35869
27846,60788012093,35870
27846,60788012095,35871
27854,1114110029,36056
27854,2550000227,32257
27854,2550000228,32258
27854,2550000233,32259
27854,2550000234,36073
27854,2550000365,32260
27854,2550000371,35482
27854,2550020040,35751
27854,2550020042,36074
27854,2550020044,35753
27854,2550020145,36076
27854,2550020170,32270
27854,2550020188,32271
27854,2550020421,32272
27854,2550020529,32274
27854,2550020532,32275
27854,2550020534,32276
27854,2550020536,32277
27854,3680018285,36102
27854,3680029189,36103
27854,3680037972,32290
27854,4300002922,32292
27854,4300002945,32293
27854,4300004296,36104
27854,4300004297,36105
27854,4300004299,36107
27854,4300004300,36108
27854,4300004648,32299
27854,4300004650,36110
27854,4300004981,36116
27854,4300004986,36117
27854,4300004998,36119
27854,4300005000,36120
27854,4300005001,36121
27854,4300005533,35426
27854,4300005534,35424
27854,4300005772,36125
27854,4300005779,36126
27854,4300006065,35423
27854,4300006190,36127
27854,4300006194,36128
27854,4300006346,35425
27854,4300006353,36133
27854,4300070590,32314
27854,4300070865,32315
27854,4300079460,32316
27854,4300079470,35819
27854,60788001091,36149
27854,60788001092,36150
27854,60788002217,35403
27854,60788002218,35400
27854,60788002222,35407
27854,60788002792,36230
27854,60788002793,35401
27854,60788003171,36157
27854,60788003281,36159
27854,60788003284,36162
27854,60788003286,36163
27854,60788003287,36164
27854,60788003360,36166
27854,60788003364,36170
27854,60788003365,36171
27854,7510100571,36145
27854,76211120605,36180
27854,76211120611,36181
27854,76211120625,36183
27854,76211162290,36185
27854,76211162291,36186
27854,76211179575,36188
27854,76211188810,35784
27854,76211188811,35785
27854,76211188812,35786
27854,76211188813,35787
27854,76211188818,35788
27854,76604700433,36191
27854,76604700434,36192
27854,76604700435,36193
27854,76604700436,36194
27854,78260516150,36198
27854,78778020018,36201
27854,78778077014,36203
27854,81693290043,35793
27854,88133400046,36218
27854,88133400051,36222
27854,88133400070,36223
27854,88133400298,36226
27854,88133400299,36227
27854,88133400300,36228
27854,88133400301,36229
27854,9955501250,35757
27854,9955508050,35430
27854,9955508205,35761
27854,9955508206,35762
27854,9955508207,35763
27854,9955508520,35431
27854,9955508534,35770
28030,1114110002,36054
28030,1114110022,36055
28030,1114110029,36056
28030,1114110040,36057
28030,1114110196,36058
28030,1114110230,36059
28030,1114110275,36060
28030,1114110291,36061
28030,1114110526,36062
28030,1291901215,36063
28030,1291901216,36064
28030,1291901218,35795
28030,1291901220,35749
28030,1291901224,35750
28030,1291912212,36065
28030,1291912231,36066
28030,1291912261,36067
28030,2451500872,36068
28030,2451507291,36069
28030,2451507297,36070
28030,2451507347,36071
28030,2451507356,36072
28030,2550000034,32255
28030,2550000227,32257
28030,2550000228,32258
28030,2550000229,35467
28030,2550000233,32259
28030,2550000234,36073
28030,2550000365,32260
28030,2550000366,35459
28030,2550000371,35482
28030,2550000376,32262
28030,2550000380,32263
28030,2550000392,32264
28030,2550020040,35751
28030,2550020042,36074
28030,2550020043,35752
28030,2550020044,35753
28030,2550020121,36075
28030,2550020145,36076
28030,2550020170,32270
28030,2550020173,36077
28030,2550020188,32271
28030,2550020212,35754
28030,2550020408,36078
28030,2550020421,32272
28030,2550020496,36079
28030,2550020497,36080
28030,2550020527,32273
28030,2550020529,32274
28030,2550020532,32275
28030,2550020534,32276
28030,2550020536,32277
28030,2550020540,32279
28030,2550072909,35455
28030,2800025566,36081
28030,2800030450,36082
28030,2800046942,32284
28030,2800066850,36083
28030,3256100057,36084
28030,3256100515,36085
28030,3256100520,36086
28030,3256100540,36087
28030,3256100580,36088
28030,3256100590,36089
28030,3256100595,36090
28030,3256128353,36091
28030,3570001815,36092
28030,3570001820,36093
28030,3570001855,36094
28030,3570001857,36095
28030,3570001896,36096
28030,3570001904,36097
28030,3570016261,36098
28030,3570016262,36099
28030,3570016263,36100
28030,3570016298,36101
28030,3680018285,36102
28030,3680029189,36103
28030,3680034313,32289
28030,3680037972,32290
28030,3680037973,32291
28030,4100032818,35796
28030,4300002922,32292
28030,4300002945,32293
28030,4300002946,32294
28030,4300002948,32295
28030,4300002949,32296
28030,4300002951,32297
28030,4300004296,36104
28030,4300004297,36105
28030,4300004298,36106
28030,4300004299,36107
28030,4300004300,36108
28030,4300004301,36109
28030,4300004648,32299
28030,4300004650,36110
28030,4300004651,36111
28030,4300004652,36112
28030,4300004656,36113
28030,4300004657,36114
28030,4300004660,36115
28030,4300004981,36116
28030,4300004986,36117
28030,4300004992,36118
28030,4300004998,36119
28030,4300005000,36120
28030,4300005001,36121
28030,4300005133,32302
28030,4300005530,36122
28030,4300005532,36123
28030,4300005533,35426
28030,4300005534,35424
28030,4300005535,35427
28030,4300005764,36124
28030,4300005772,36125
28030,4300005779,36126
28030,4300006064,35429
28030,4300006065,35423
28030,4300006086,35428
28030,4300006190,36127
28030,4300006194,36128
28030,4300006313,36129
28030,4300006314,36130
28030,4300006315,35480
28030,4300006316,36131
28030,4300006346,35425
28030,4300006352,36132
28030,4300006353,36133
28030,4300006702,36134
28030,4300070590,32314
28030,4300070865,32315
28030,4300070992,35454
28030,4300079460,32316
28030,4300079470,35819
28030,4790010723,32317
28030,5100021305,36135
28030,5100021307,36136
28030,60788001091,36149
28030,60788001092,36150
28030,60788002216,35741
28030,60788002217,35403
28030,60788002218,35400
28030,60788002220,35411
28030,60788002222,35407
28030,60788002223,35742
28030,60788002224,35743
28030,60788002225,35744
28030,60788002316,36151
28030,60788002321,35745
28030,60788002323,35412
28030,60788002324,36152
28030,60788002793,35401
28030,60788002794,36153
28030,60788002795,35410
28030,60788003168,36154
28030,60788003169,36155
28030,60788003170,36156
28030,60788003171,36157
28030,60788003280,36158
28030,60788003281,36159
28030,60788003282,36160
28030,60788003283,36161
28030,60788003284,36162
28030,60788003286,36163
28030,60788003287,36164
28030,60788003288,36165
28030,60788003360,36166
28030,60788003361,36167
28030,60788003362,36168
28030,60788003363,36169
28030,60788003364,36170
28030,60788003365,36171
28030,63976773458,36172
28030,63976773463,36173
28030,63976773466,36174
28030,63976773469,36175
28030,7017751304,35755
28030,7017751541,36137
28030,7056800051,36138
28030,7056800053,36139
28030,7056810025,36926
28030,7056820312,36140
28030,7056831203,36141
28030,7056831209,36142
28030,7056850040,35479
28030,7103800044,32321
28030,7103800141,32322
28030,7103800145,36927
28030,7103801215,36143
28030,7103801217,36144
28030,72253859000,36176
28030,72253859503,36897
28030,72253859507,36177
28030,7447101720,35469
28030,7447110101,35464
28030,7447111393,36896
28030,7510100571,36145
28030,75211606009,36178
28030,75211606011,36179
28030,76211100109,35782
28030,76211100139,35783
28030,76211120605,36180
28030,76211120611,36181
28030,76211120613,36182
28030,76211120625,36183
28030,76211162287,36184
28030,76211162290,36185
28030,76211162291,36186
28030,76211176611,36187
28030,76211179575,36188
28030,76211188810,35784
28030,76211188811,35785
28030,76211188812,35786
28030,76211188813,35787
28030,76211188818,35788
28030,76211188997,36898
28030,76211189531,35789
28030,76211193025,35790
28030,76211194958,35791
28030,76211194960,35792
28030,76211196679,35808
28030,76211198639,35809
28030,76604700407,36189
28030,76604700409,36190
28030,76604700433,36191
28030,76604700434,36192
28030,76604700435,36193
28030,76604700436,36194
28030,7732447052,36146
28030,7732447059,36147
28030,78260516106,36195
28030,78260516107,36196
28030,78260516110,36197
28030,78260516150,36198
28030,78260516152,36199
28030,78778020000,36200
28030,78778020018,36201
28030,78778077010,36202
28030,78778077014,36203
28030,78778077016,36204
28030,78778077018,36205
28030,78778077024,36206
28030,78778077039,36207
28030,78778077042,36208
28030,78778077054,36209
28030,78778077056,36210
28030,81468101196,36211
28030,81468101227,36836
28030,81468101228,36212
28030,81468101230,36837
28030,81693200850,36213
28030,81693200853,36214
28030,81693200856,36215
28030,81693200859,36216
28030,81693290041,36575
28030,81693290042,36217
28030,81693290043,35793
28030,88133400046,36218
28030,88133400047,36219
28030,88133400048,36220
28030,88133400049,36221
28030,88133400051,36222
28030,88133400070,36223
28030,88133400136,36224
28030,88133400212,36225
28030,88133400298,36226
28030,88133400299,36227
28030,88133400300,36228
28030,88133400301,36229
28030,9955501250,35757
28030,9955508050,35430
28030,9955508051,35759
28030,9955508061,35760
28030,9955508205,35761
28030,9955508206,35762
28030,9955508207,35763
28030,9955508208,35764
28030,9955508225,35765
28030,9955508300,35766
28030,9955508308,35767
28030,9955508516,35768
28030,9955508520,35431
28030,9955508527,35769
28030,9955508534,35770
28030,9955508588,35771
28030,9955508589,35801
28030,9955508652,35772
28030,9955508654,36148
28030,9955508723,35803
28030,9955508832,35775
28030,9955508922,35776
28030,9955508934,35777
28030,9955508999,35778
28030,9955509734,35779
